year,state,armed_with,threat_type,flee_status,body_camera
2015,CA,Knife,Attack,Not Fleeing,0
2015,TX,Gun,Shoot,Not Fleeing,0
2015,SC,Gun,Shoot,Vehicle,0
2015,NC,Gun,Shoot,Not Fleeing,0
2015,WA,Gun,Shoot,Not Fleeing,0
2015,IN,Missing,Point,Not Fleeing,0
2015,OK,Gun,Point,Not Fleeing,0
2015,PA,Replica,Point,Not Fleeing,0
2015,CA,Knife,Attack,Foot,0
2015,AZ,Missing,Threat,Not Fleeing,0
2015,ID,Gun,Shoot,Not Fleeing,0
2015,TX,Knife,Threat,Not Fleeing,0
2015,TX,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Point,Vehicle,1
2015,CA,Knife,Threat,Not Fleeing,0
2015,CA,Gun,Point,Vehicle,0
2015,OH,Gun,Shoot,Vehicle,0
2015,NM,Gun,Unclear Threat,Vehicle,0
2015,NY,Gun,Shoot,Not Fleeing,0
2015,TX,Gun,Point,Not Fleeing,0
2015,MD,Unarmed,Attack,Foot,0
2015,CT,Knife,Attack,Vehicle,0
2015,IN,Unarmed,Attack,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,NV,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Move,Not Fleeing,0
2015,TX,Gun,Shoot,Not Fleeing,0
2015,TX,Gun,Point,Not Fleeing,0
2015,CA,Unarmed,Flee,Foot,0
2015,MO,Gun,Point,Foot,0
2015,MI,Gun,Shoot,Vehicle,0
2015,WA,Gun,Point,Foot,0
2015,NC,Gun,Shoot,Not Fleeing,0
2015,AL,Unarmed,Attack,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,OH,Gun,Shoot,Not Fleeing,0
2015,WA,Gun,Point,Not Fleeing,0
2015,MD,Missing,Attack,Vehicle,0
2015,NC,Knife,Threat,Not Fleeing,0
2015,MN,Gun,Point,Not Fleeing,0
2015,NY,Gun,Shoot,Foot,0
2015,CA,Blunt Object,Threat,Not Fleeing,0
2015,KS,Missing,Attack,Vehicle,0
2015,VA,Knife,Threat,Not Fleeing,0
2015,NV,Gun,Shoot,Not Fleeing,0
2015,FL,Gun,Shoot,Not Fleeing,0
2015,AL,Gun,Shoot,Vehicle,0
2015,NJ,Replica,Point,Not Fleeing,0
2015,NC,Gun,Point,Not Fleeing,0
2015,NM,Gun,Shoot,Foot,0
2015,PA,Knife,Attack,Not Fleeing,0
2015,FL,Gun,Point,Not Fleeing,0
2015,AZ,Gun,Point,Not Fleeing,0
2015,FL,Gun,Shoot,Not Fleeing,0
2015,TN,Replica,Point,Not Fleeing,0
2015,TN,Gun,Point,Vehicle,0
2015,UT,Gun,Shoot,Not Fleeing,0
2015,TX,Knife,Attack,Not Fleeing,0
2015,CA,Other,Attack,Not Fleeing,1
2015,CA,Knife,Threat,Not Fleeing,1
2015,CA,Blunt Object,Attack,Not Fleeing,0
2015,TX,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2015,UT,Gun,Shoot,Not Fleeing,1
2015,NY,Unarmed,Accident,Not Fleeing,0
2015,TX,Gun,Point,Not Fleeing,0
2015,NV,Gun,Point,Foot,0
2015,TX,Knife,Threat,Not Fleeing,0
2015,IL,Unarmed,Unclear Threat,Vehicle,0
2015,OK,Gun,Point,Not Fleeing,0
2015,AZ,Gun,Point,Not Fleeing,0
2015,CO,Knife,Attack,Foot,0
2015,WV,Multiple Weapons,Shoot,Foot,0
2015,OH,Gun,Shoot,Not Fleeing,0
2015,NM,Gun,Shoot,Not Fleeing,0
2015,AZ,Gun,Shoot,Not Fleeing,1
2015,CA,Unarmed,Point,Not Fleeing,1
2015,SD,Gun,Point,Not Fleeing,0
2015,IN,Blunt Object,Attack,Not Fleeing,0
2015,CA,Gun,Shoot,Vehicle,0
2015,TX,Gun,Shoot,Not Fleeing,0
2015,NH,Knife,Threat,Not Fleeing,0
2015,NC,Replica,Point,Not Fleeing,0
2015,CA,Blunt Object,Threat,Not Fleeing,1
2015,VA,Gun,Shoot,Not Fleeing,0
2015,VA,Unarmed,Unclear Threat,Not Fleeing,0
2015,FL,Gun,Point,Vehicle,0
2015,LA,Gun,Point,Vehicle,0
2015,NM,Gun,Point,Not Fleeing,0
2015,CA,Blunt Object,Threat,Foot,1
2015,AK,Gun,Point,Not Fleeing,0
2015,WI,Gun,Shoot,Not Fleeing,0
2015,MO,Multiple Weapons,Threat,Not Fleeing,0
2015,AK,Gun,Shoot,Vehicle,0
2015,CA,Knife,Attack,Not Fleeing,0
2015,NY,Knife,Attack,Not Fleeing,0
2015,CA,Knife,Threat,Not Fleeing,0
2015,IN,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Shoot,Foot,0
2015,CA,Gun,Point,Vehicle,0
2015,PA,Gun,Point,Not Fleeing,0
2015,CO,Gun,Shoot,Vehicle,0
2015,AL,Unclear Weapon Information,Unclear Threat,Vehicle,0
2015,TN,Gun,Point,Not Fleeing,0
2015,IA,Gun,Point,Not Fleeing,0
2015,OK,Gun,Shoot,Not Fleeing,0
2015,TX,Gun,Point,Vehicle,0
2015,KY,Gun,Point,Vehicle,0
2015,CA,Unarmed,Attack,Not Fleeing,0
2015,LA,Blunt Object,Attack,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,1
2015,FL,Gun,Unclear Threat,Vehicle,0
2015,CA,Gun,Shoot,Not Fleeing,0
2015,LA,Gun,Threat,Not Fleeing,0
2015,SD,Gun,Shoot,Foot,0
2015,MI,Gun,Shoot,Not Fleeing,0
2015,KY,Gun,Shoot,Not Fleeing,0
2015,CA,Missing,Unclear Threat,Vehicle,0
2015,TN,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2015,LA,Gun,Shoot,Vehicle,0
2015,AL,Gun,Point,Not Fleeing,1
2015,VA,Gun,Point,Not Fleeing,1
2015,IN,Gun,Shoot,Not Fleeing,0
2015,TX,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Shoot,Not Fleeing,0
2015,TX,Unarmed,Attack,Not Fleeing,0
2015,FL,Gun,Shoot,Not Fleeing,0
2015,FL,Other,Threat,Foot,0
2015,CA,Gun,Shoot,Vehicle,0
2015,FL,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,NV,Gun,Shoot,Not Fleeing,0
2015,UT,Knife,Attack,Not Fleeing,0
2015,TX,Gun,Shoot,Not Fleeing,0
2015,MD,Unarmed,Move,Foot,0
2015,VA,Gun,Shoot,Not Fleeing,0
2015,DE,Gun,Unclear Threat,Not Fleeing,0
2015,FL,Knife,Attack,Not Fleeing,0
2015,CO,Gun,Point,Not Fleeing,0
2015,MN,Knife,Threat,Not Fleeing,0
2015,OH,Unarmed,Unclear Threat,Vehicle,0
2015,IL,Knife,Threat,Not Fleeing,0
2015,AZ,Gun,Shoot,Not Fleeing,0
2015,LA,Knife,Attack,Not Fleeing,0
2015,NM,Gun,Shoot,Not Fleeing,0
2015,CA,Knife,Threat,Not Fleeing,1
2015,GA,Gun,Point,Not Fleeing,0
2015,TX,Gun,Shoot,Not Fleeing,0
2015,FL,Unarmed,Attack,Foot,0
2015,CA,Replica,Point,Not Fleeing,1
2015,SD,Blunt Object,Attack,Not Fleeing,0
2015,MN,Unarmed,Attack,Not Fleeing,0
2015,WV,Gun,Point,Vehicle,0
2015,AZ,Gun,Shoot,Vehicle,0
2015,CA,Knife,Attack,Not Fleeing,0
2015,OR,Knife,Threat,Not Fleeing,0
2015,TX,Unarmed,Unclear Threat,Not Fleeing,0
2015,CA,Blunt Object,Unclear Threat,Not Fleeing,0
2015,AL,Gun,Point,Foot,0
2015,IL,Gun,Point,Not Fleeing,0
2015,TX,Gun,Point,Foot,0
2015,NJ,Gun,Point,Not Fleeing,0
2015,OH,Unarmed,Move,Not Fleeing,0
2015,OK,Gun,Point,Not Fleeing,0
2015,CA,Replica,Point,Not Fleeing,0
2015,FL,Knife,Attack,Not Fleeing,0
2015,MD,Knife,Threat,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,MA,Missing,Attack,Not Fleeing,0
2015,CT,Gun,Point,Not Fleeing,0
2015,CA,Missing,Threat,Vehicle,0
2015,MI,Other,Attack,Not Fleeing,0
2015,IL,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2015,CA,Unclear Weapon Information,Unclear Threat,Vehicle,0
2015,LA,Gun,Point,Not Fleeing,0
2015,SC,Gun,Shoot,Not Fleeing,0
2015,TX,Knife,Threat,Vehicle,0
2015,OK,Gun,Point,Not Fleeing,0
2015,MS,Gun,Shoot,Not Fleeing,0
2015,GA,Gun,Point,Not Fleeing,0
2015,FL,Gun,Shoot,Vehicle,0
2015,CA,Missing,Threat,Vehicle,0
2015,CA,Gun,Shoot,Not Fleeing,0
2015,AL,Gun,Shoot,Not Fleeing,0
2015,FL,Gun,Point,Vehicle,0
2015,OH,Gun,Point,Not Fleeing,0
2015,NV,Gun,Shoot,Vehicle,0
2015,OH,Replica,Point,Vehicle,0
2015,WA,Gun,Point,Foot,0
2015,CA,Gun,Point,Not Fleeing,0
2015,TX,Gun,Point,Not Fleeing,0
2015,CA,Unarmed,Attack,Not Fleeing,0
2015,GA,Gun,Shoot,Not Fleeing,0
2015,MS,Unclear Weapon Information,Unclear Threat,Foot,1
2015,TX,Gun,Point,Not Fleeing,0
2015,CA,Replica,Shoot,Not Fleeing,0
2015,PA,Knife,Threat,Not Fleeing,0
2015,FL,Gun,Unclear Threat,Not Fleeing,0
2015,CA,Knife,Attack,Not Fleeing,0
2015,CA,Missing,Attack,Not Fleeing,0
2015,KY,Replica,Point,Not Fleeing,0
2015,CA,Replica,Point,Not Fleeing,0
2015,NM,Gun,Point,Not Fleeing,0
2015,LA,Knife,Attack,Not Fleeing,0
2015,IA,Gun,Shoot,Foot,0
2015,CA,Knife,Threat,Vehicle,0
2015,CA,Unarmed,Attack,Not Fleeing,0
2015,MI,Gun,Point,Not Fleeing,0
2015,LA,Knife,Attack,Not Fleeing,0
2015,CA,Gun,Shoot,Vehicle,0
2015,KY,Unclear Weapon Information,Move,Not Fleeing,0
2015,CA,Gun,Shoot,Not Fleeing,0
2015,FL,Gun,Shoot,Not Fleeing,1
2015,CA,Blunt Object,Unclear Threat,Not Fleeing,0
2015,OH,Gun,Point,Not Fleeing,0
2015,WI,Gun,Point,Not Fleeing,0
2015,AK,Other,Attack,Not Fleeing,0
2015,NY,Gun,Shoot,Not Fleeing,0
2015,GA,Gun,Shoot,Not Fleeing,0
2015,MD,Knife,Threat,Not Fleeing,0
2015,DC,Gun,Shoot,Not Fleeing,0
2015,FL,Unarmed,Attack,Foot,0
2015,GA,Gun,Shoot,Not Fleeing,1
2015,CA,Unarmed,Attack,Not Fleeing,0
2015,MS,Replica,Shoot,Not Fleeing,0
2015,FL,Gun,Point,Not Fleeing,0
2015,OR,Gun,Point,Vehicle,0
2015,OH,Gun,Move,Not Fleeing,0
2015,TN,Gun,Shoot,Not Fleeing,0
2015,FL,Gun,Shoot,Not Fleeing,0
2015,KY,Gun,Shoot,Vehicle,0
2015,TX,Gun,Point,Vehicle,0
2015,TX,Gun,Threat,Foot,0
2015,OK,Knife,Attack,Foot,0
2015,TX,Gun,Point,Not Fleeing,0
2015,CO,Gun,Shoot,Not Fleeing,0
2015,AL,Gun,Threat,Vehicle,0
2015,MN,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Shoot,Not Fleeing,0
2015,ID,Gun,Unclear Threat,Not Fleeing,1
2015,DC,Gun,Shoot,Vehicle,0
2015,LA,Unarmed,Accident,Vehicle,1
2015,MO,Gun,Point,Foot,0
2015,TX,Gun,Point,Vehicle,0
2015,CA,Knife,Attack,Foot,0
2015,CA,Unarmed,Move,Foot,1
2015,WV,Gun,Point,Not Fleeing,0
2015,OK,Gun,Point,Vehicle,0
2015,MO,Blunt Object,Attack,Not Fleeing,0
2015,SC,Gun,Point,Not Fleeing,0
2015,OR,Gun,Shoot,Not Fleeing,0
2015,NV,Missing,Threat,Vehicle,0
2015,NC,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2015,SC,Missing,Attack,Vehicle,0
2015,TX,Gun,Point,Not Fleeing,0
2015,WV,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Shoot,Not Fleeing,0
2015,CA,Other,Threat,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,CO,Gun,Threat,Vehicle,0
2015,MT,Gun,Point,Not Fleeing,0
2015,CO,Replica,Point,Not Fleeing,0
2015,NM,Missing,Threat,Vehicle,0
2015,CA,Gun,Point,Not Fleeing,0
2015,SC,Gun,Point,Not Fleeing,0
2015,MD,Gun,Shoot,Not Fleeing,0
2015,CA,Knife,Threat,Not Fleeing,0
2015,TN,Replica,Point,Not Fleeing,0
2015,CA,Unclear Weapon Information,Unclear Threat,Missing,0
2015,GA,Gun,Shoot,Foot,0
2015,CA,Blunt Object,Threat,Not Fleeing,0
2015,CA,Replica,Point,Not Fleeing,0
2015,NC,Other,Attack,Not Fleeing,0
2015,PA,Gun,Attack,Not Fleeing,0
2015,MN,Unarmed,Unclear Threat,Not Fleeing,0
2015,GA,Missing,Threat,Vehicle,0
2015,TX,Missing,Unclear Threat,Vehicle,0
2015,FL,Gun,Point,Foot,0
2015,SC,Gun,Shoot,Not Fleeing,0
2015,TX,Knife,Threat,Vehicle,0
2015,GA,Unarmed,Threat,Not Fleeing,0
2015,NJ,Gun,Attack,Not Fleeing,0
2015,TX,Gun,Unclear Threat,Vehicle,0
2015,FL,Unclear Weapon Information,Threat,Not Fleeing,0
2015,MI,Gun,Shoot,Not Fleeing,0
2015,FL,Gun,Point,Missing,0
2015,FL,Knife,Attack,Not Fleeing,0
2015,DC,Knife,Threat,Not Fleeing,0
2015,CA,Unarmed,Attack,Not Fleeing,0
2015,GA,Gun,Point,Not Fleeing,0
2015,CA,Gun,Threat,Not Fleeing,0
2015,OK,Unarmed,Attack,Foot,0
2015,CA,Knife,Attack,Not Fleeing,0
2015,NV,Gun,Shoot,Not Fleeing,0
2015,CO,Gun,Shoot,Not Fleeing,0
2015,TX,Knife,Threat,Not Fleeing,1
2015,OH,Gun,Shoot,Not Fleeing,0
2015,MN,Replica,Threat,Not Fleeing,0
2015,NV,Replica,Point,Foot,1
2015,NJ,Gun,Shoot,Not Fleeing,0
2015,MO,Knife,Attack,Not Fleeing,0
2015,AZ,Gun,Shoot,Not Fleeing,0
2015,MO,Gun,Shoot,Not Fleeing,0
2015,CA,Unarmed,Accident,Vehicle,1
2015,MO,Gun,Point,Not Fleeing,0
2015,TX,Multiple Weapons,Threat,Not Fleeing,0
2015,OH,Gun,Shoot,Not Fleeing,0
2015,MO,Gun,Point,Not Fleeing,0
2015,AZ,Gun,Point,Not Fleeing,0
2015,CA,Gun,Shoot,Foot,0
2015,NE,Gun,Shoot,Missing,0
2015,CO,Missing,Attack,Vehicle,0
2015,GA,Gun,Shoot,Foot,0
2015,TX,Unclear Weapon Information,Threat,Not Fleeing,0
2015,ME,Gun,Shoot,Foot,0
2015,CA,Gun,Point,Not Fleeing,0
2015,CO,Gun,Shoot,Vehicle,0
2015,CA,Gun,Shoot,Vehicle,0
2015,CA,Gun,Shoot,Vehicle,0
2015,CA,Knife,Threat,Not Fleeing,0
2015,TX,Gun,Threat,Not Fleeing,0
2015,NM,Gun,Point,Not Fleeing,0
2015,NE,Gun,Shoot,Not Fleeing,0
2015,AZ,Blunt Object,Threat,Not Fleeing,0
2015,PA,Gun,Point,Not Fleeing,0
2015,TX,Gun,Shoot,Foot,0
2015,FL,Knife,Threat,Not Fleeing,1
2015,WI,Gun,Move,Not Fleeing,0
2015,MO,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Shoot,Not Fleeing,0
2015,WA,Gun,Shoot,Vehicle,0
2015,OH,Gun,Shoot,Not Fleeing,0
2015,WY,Knife,Threat,Not Fleeing,0
2015,NY,Unarmed,Flee,Foot,0
2015,OH,Gun,Shoot,Not Fleeing,0
2015,KY,Gun,Point,Not Fleeing,0
2015,OK,Gun,Shoot,Not Fleeing,0
2015,IN,Gun,Point,Not Fleeing,0
2015,SC,Gun,Shoot,Not Fleeing,0
2015,CA,Knife,Attack,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,AZ,Unarmed,Attack,Not Fleeing,0
2015,IN,Knife,Attack,Not Fleeing,0
2015,TN,Multiple Weapons,Point,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,OK,Other,Point,Not Fleeing,0
2015,PA,Gun,Point,Not Fleeing,0
2015,CA,Knife,Attack,Missing,0
2015,CO,Unclear Weapon Information,Attack,Missing,0
2015,TX,Gun,Point,Not Fleeing,0
2015,TX,Blunt Object,Threat,Not Fleeing,0
2015,WA,Knife,Attack,Not Fleeing,0
2015,CO,Gun,Point,Not Fleeing,0
2015,LA,Gun,Shoot,Not Fleeing,1
2015,MD,Knife,Threat,Not Fleeing,0
2015,TN,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2015,NV,Gun,Point,Not Fleeing,0
2015,CA,Knife,Threat,Not Fleeing,0
2015,CA,Unarmed,Threat,Not Fleeing,1
2015,NV,Gun,Point,Not Fleeing,0
2015,WV,Gun,Point,Not Fleeing,0
2015,NC,Missing,Point,Vehicle,0
2015,CA,Knife,Attack,Not Fleeing,0
2015,OH,Knife,Threat,Not Fleeing,0
2015,CA,Gun,Point,Vehicle,0
2015,OH,Gun,Shoot,Vehicle,0
2015,TN,Missing,Attack,Vehicle,0
2015,NM,Replica,Point,Not Fleeing,0
2015,CA,Unclear Weapon Information,Attack,Not Fleeing,0
2015,CA,Gun,Attack,Not Fleeing,0
2015,TX,Gun,Point,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,GA,Gun,Point,Not Fleeing,0
2015,LA,Unarmed,Threat,Not Fleeing,0
2015,PA,Gun,Point,Not Fleeing,0
2015,FL,Gun,Point,Not Fleeing,0
2015,CO,Gun,Shoot,Not Fleeing,0
2015,CA,Gun,Point,Not Fleeing,0
2015,KY,Gun,Shoot,Not Fleeing,1
2015,VT,Gun,Shoot,Not Fleeing,1
2015,FL,Unclear Weapon Information,Unclear Threat,Vehicle,0
2015,NM,Gun,Unclear Threat,Foot,1
2015,MI,Unarmed,Threat,Not Fleeing,0
2015,LA,Missing,Threat,Vehicle,0
2015,LA,Gun,Point,Not Fleeing,0
2015,MI,Gun,Shoot,Not Fleeing,0
2015,CA,Knife,Threat,Not Fleeing,0
2015,NC,Gun,Threat,Not Fleeing,0
2015,CA,Knife,Attack,Not Fleeing,0
2015,AZ,Blunt Object,Threat,Not Fleeing,0
2015,IL,Unarmed,Accident,Missing,0
2015,IL,Blunt Object,Unclear Threat,Not Fleeing,0
2015,ID,Gun,Shoot,Not Fleeing,1
2015,MS,Unclear Weapon Information,Unclear Threat,Vehicle,0
2015,AZ,Knife,Threat,Not Fleeing,1
2015,LA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2015,VA,Replica,Point,Not Fleeing,1
2015,CA,Knife,Threat,Not Fleeing,0
2015,CA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2015,CA,Knife,Attack,Not Fleeing,1
2015,WY,Unclear Weapon Information,Unclear Threat,Missing,0
2015,NV,Unarmed,Move,Not Fleeing,1
2016,CA,Knife,Threat,Not Fleeing,1
2016,MT,Knife,Threat,Not Fleeing,0
2016,TX,Gun,Point,Vehicle,0
2016,SD,Gun,Point,Not Fleeing,0
2016,NC,Gun,Shoot,Not Fleeing,0
2016,LA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2016,OK,Gun,Attack,Foot,1
2016,WA,Missing,Attack,Foot,0
2016,TN,Knife,Threat,Foot,0
2016,NC,Gun,Shoot,Not Fleeing,0
2016,CA,Gun,Threat,Not Fleeing,0
2016,CA,Other,Move,Foot,0
2016,PA,Knife,Move,Not Fleeing,0
2016,IL,Replica,Threat,Foot,0
2016,NM,Gun,Shoot,Not Fleeing,0
2016,KY,Gun,Point,Not Fleeing,0
2016,WI,Knife,Threat,Not Fleeing,0
2016,GA,Gun,Point,Not Fleeing,0
2016,WA,Other,Threat,Not Fleeing,0
2016,MD,Replica,Point,Not Fleeing,0
2016,CA,Missing,Attack,Vehicle,0
2016,OH,Replica,Point,Foot,0
2016,CO,Gun,Threat,Not Fleeing,0
2016,PA,Unarmed,Accident,Not Fleeing,0
2016,AK,Knife,Threat,Not Fleeing,0
2016,VA,Gun,Attack,Not Fleeing,0
2016,TN,Gun,Threat,Foot,1
2016,WA,Gun,Point,Not Fleeing,0
2016,IL,Gun,Point,Not Fleeing,0
2016,CA,Knife,Move,Not Fleeing,0
2016,WV,Gun,Point,Not Fleeing,0
2016,MI,Gun,Shoot,Not Fleeing,0
2016,CA,Replica,Threat,Foot,0
2016,TX,Gun,Shoot,Foot,0
2016,OR,Replica,Threat,Not Fleeing,0
2016,CA,Unarmed,Accident,Vehicle,0
2016,WV,Missing,Threat,Vehicle,0
2016,FL,Gun,Point,Foot,0
2016,MO,Gun,Point,Not Fleeing,0
2016,CA,Knife,Threat,Not Fleeing,0
2016,AL,Gun,Threat,Not Fleeing,0
2016,UT,Gun,Shoot,Foot,1
2016,AZ,Unarmed,Move,Not Fleeing,1
2016,AZ,Gun,Shoot,Not Fleeing,0
2016,FL,Replica,Threat,Not Fleeing,0
2016,OR,Knife,Threat,Foot,0
2016,AZ,Gun,Point,Not Fleeing,0
2016,CA,Blunt Object,Move,Not Fleeing,1
2016,TX,Gun,Shoot,Vehicle,0
2016,NC,Knife,Threat,Not Fleeing,0
2016,GA,Gun,Point,Not Fleeing,0
2016,LA,Gun,Point,Not Fleeing,0
2016,AL,Gun,Threat,Foot,1
2016,TX,Knife,Flee,Vehicle,0
2016,OK,Gun,Shoot,Vehicle,0
2016,AL,Replica,Threat,Not Fleeing,1
2016,NV,Knife,Threat,Not Fleeing,0
2016,OR,Gun,Move,Not Fleeing,0
2016,AR,Gun,Shoot,Not Fleeing,0
2016,TN,Gun,Shoot,Vehicle,1
2016,NM,Gun,Shoot,Not Fleeing,0
2016,SC,Knife,Threat,Not Fleeing,0
2016,TN,Replica,Threat,Not Fleeing,0
2016,MI,Vehicle,Threat,Vehicle,0
2016,TX,Gun,Shoot,Vehicle,0
2016,GA,Gun,Shoot,Vehicle,0
2016,WA,Vehicle,Threat,Not Fleeing,0
2016,NE,Gun,Point,Foot,0
2016,OR,Gun,Threat,Not Fleeing,0
2016,MA,Gun,Point,Vehicle,0
2016,TX,Gun,Threat,Not Fleeing,0
2016,AL,Vehicle,Point,Vehicle,0
2016,IL,Gun,Shoot,Not Fleeing,0
2016,CO,Knife,Move,Not Fleeing,0
2016,GA,Gun,Shoot,Not Fleeing,0
2016,MO,Gun,Shoot,Vehicle,0
2016,PA,Knife,Attack,Not Fleeing,0
2016,FL,Knife,Threat,Not Fleeing,0
2016,TX,Unarmed,Attack,Not Fleeing,0
2016,CA,Gun,Point,Not Fleeing,0
2016,CA,Gun,Point,Vehicle,0
2016,DC,Replica,Attack,Foot,0
2016,NM,Gun,Shoot,Vehicle,1
2016,CA,Knife,Threat,Not Fleeing,0
2016,OK,Gun,Shoot,Not Fleeing,0
2016,FL,Gun,Shoot,Not Fleeing,0
2016,SD,Unclear Weapon Information,Attack,Not Fleeing,1
2016,AZ,Knife,Threat,Not Fleeing,1
2016,TX,Unarmed,Move,Not Fleeing,0
2016,MO,Gun,Point,Foot,0
2016,OH,Replica,Point,Not Fleeing,0
2016,TX,Gun,Point,Not Fleeing,0
2016,HI,Missing,Threat,Vehicle,0
2016,FL,Gun,Threat,Vehicle,0
2016,NC,Gun,Shoot,Foot,0
2016,OR,Gun,Shoot,Not Fleeing,1
2016,CA,Gun,Point,Vehicle,1
2016,OH,Gun,Threat,Vehicle,0
2016,AR,Gun,Threat,Not Fleeing,0
2016,NJ,Knife,Threat,Not Fleeing,0
2016,PA,Gun,Point,Vehicle,0
2016,TX,Unarmed,Move,Not Fleeing,0
2016,LA,Missing,Threat,Vehicle,0
2016,CA,Unarmed,Unclear Threat,Not Fleeing,1
2016,HI,Gun,Shoot,Not Fleeing,0
2016,KY,Gun,Point,Not Fleeing,0
2016,MD,Gun,Shoot,Not Fleeing,0
2016,AK,Gun,Point,Not Fleeing,0
2016,MN,Knife,Attack,Not Fleeing,1
2016,TX,Gun,Shoot,Not Fleeing,0
2016,NC,Knife,Threat,Not Fleeing,0
2016,CA,Blunt Object,Threat,Not Fleeing,0
2016,OH,Knife,Attack,Vehicle,0
2016,GA,Gun,Shoot,Foot,0
2016,MA,Gun,Shoot,Not Fleeing,0
2016,TX,Gun,Threat,Not Fleeing,0
2016,NY,Gun,Threat,Not Fleeing,0
2016,LA,Gun,Shoot,Vehicle,1
2016,IA,Gun,Shoot,Not Fleeing,1
2016,TX,Unarmed,Move,Vehicle,0
2016,VA,Unarmed,Attack,Not Fleeing,0
2016,FL,Knife,Threat,Not Fleeing,0
2016,CA,Gun,Threat,Not Fleeing,0
2016,CA,Knife,Threat,Not Fleeing,0
2016,CA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2016,NM,Gun,Shoot,Not Fleeing,0
2016,CT,Knife,Threat,Not Fleeing,0
2016,MO,Missing,Attack,Vehicle,0
2016,AR,Gun,Move,Foot,0
2016,OH,Replica,Threat,Vehicle,0
2016,GA,Unclear Weapon Information,Threat,Not Fleeing,0
2016,CA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2016,CA,Unclear Weapon Information,Unclear Threat,Not Fleeing,0
2016,TX,Gun,Point,Not Fleeing,0
2016,UT,Knife,Attack,Not Fleeing,0
2016,TN,Gun,Shoot,Not Fleeing,0
2016,CA,Gun,Shoot,Vehicle,1
2016,NM,Gun,Point,Foot,0
2016,WA,Gun,Shoot,Vehicle,0
2016,MS,Gun,Shoot,Not Fleeing,0
2016,WA,Unclear Weapon Information,Threat,Not Fleeing,0
2016,AZ,Gun,Point,Foot,0
2016,CA,Gun,Threat,Not Fleeing,0
2016,CA,Unclear Weapon Information,Accident,Not Fleeing,0
2016,AK,Gun,Point,Not Fleeing,0
2016,CO,Gun,Shoot,Vehicle,0
2016,CA,Knife,Attack,Not Fleeing,0
2016,TX,Missing,Threat,Vehicle,0
2016,OH,Replica,Threat,Not Fleeing,0
2016,LA,Missing,Attack,Not Fleeing,0
2016,CA,Gun,Threat,Vehicle,0
2016,TX,Knife,Attack,Not Fleeing,0
2016,AZ,Gun,Shoot,Not Fleeing,0
2016,MO,Knife,Threat,Not Fleeing,0
2016,CO,Gun,Shoot,Not Fleeing,0
2016,AZ,Missing,Move,Vehicle,0
2016,CA,Missing,Attack,Not Fleeing,0
2016,WI,Unarmed,Accident,Vehicle,0
2016,CO,Gun,Shoot,Foot,1
2016,AL,Blunt Object,Unclear Threat,Not Fleeing,1
2016,KS,Gun,Shoot,Not Fleeing,0
2016,VA,Replica,Threat,Not Fleeing,0
2016,SD,Unarmed,Attack,Not Fleeing,0
2016,TX,Gun,Shoot,Vehicle,1
2016,AL,Gun,Point,Not Fleeing,0
2016,SD,Gun,Shoot,Not Fleeing,0
2016,NC,Gun,Attack,Foot,0
2016,FL,Gun,Point,Not Fleeing,0
2016,TX,Gun,Shoot,Not Fleeing,0
2016,MS,Gun,Shoot,Not Fleeing,0
2016,MD,Unarmed,Move,Not Fleeing,0
2016,PA,Knife,Move,Not Fleeing,0
2016,AZ,Knife,Move,Vehicle,0
2016,AR,Unclear Weapon Information,Unclear Threat,Missing,0
2016,KY,Unarmed,Unclear Threat,Not Fleeing,0
2016,NY,Gun,Point,Not Fleeing,0
2016,TX,Gun,Threat,Not Fleeing,0
